Season,Celebrity,Week,Total_Score,Num_Judges,Avg_Score,Std_Score,Age,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,results,placement,Final_Rank,Final_Status,Elim_Week,Active,Max_Possible_Score,Percent_Score,Standardized_Score,Week_Rank,Partner_Clean,Partner_Name,Origin,Origin_Population,Twitter_Handle,Twitter_Followers_Est,Data_Source
22,Kim Fields,10,,0,,,46,Sasha Farber,Actor/Actress,New York,United States,Eliminated Week 7,8,,Eliminated,7.0,0,0,,,,Sasha Farber,Sasha Farber,Australia,26000000,SashaFarber,180000,cached
22,Kim Fields,11,,0,,,46,Sasha Farber,Actor/Actress,New York,United States,Eliminated Week 7,8,,Eliminated,7.0,0,0,,,,Sasha Farber,Sasha Farber,Australia,26000000,SashaFarber,180000,cached
22,Marla Maples,1,21.0,3,7.0,0.0,52,Tony Dovolani,TV Personality,Georgia,United States,Eliminated Week 4,10,,Eliminated,4.0,1,30,0.0886075949367088,0.3948735948694923,2.0,Tony Dovolani,Tony Dovolani,New York,19571216,TonyDovolani,180000,cached
22,Marla Maples,2,20.0,3,6.666666666666667,0.5773502691896257,52,Tony Dovolani,TV Personality,Georgia,United States,Eliminated Week 4,10,,Eliminated,4.0,1,30,0.0847457627118644,0.1107697551243418,3.0,Tony Dovolani,Tony Dovolani,New York,19571216,TonyDovolani,180000,cached
22,Marla Maples,3,21.0,3,7.0,0.0,52,Tony Dovolani,TV Personality,Georgia,United States,Eliminated Week 4,10,,Eliminated,4.0,1,30,0.0886075949367088,-0.2767593624086662,5.0,Tony Dovolani,Tony Dovolani,New York,19571216,TonyDovolani,180000,cached
22,Marla Maples,4,28.0,4,7.0,0.0,52,Tony Dovolani,TV Personality,Georgia,United States,Eliminated Week 4,10,,Eliminated,4.0,1,40,0.0877742946708464,-0.9783689436020075,5.0,Tony Dovolani,Tony Dovolani,New York,19571216,TonyDovolani,180000,cached
22,Marla Maples,5,,0,,,52,Tony Dovolani,TV Personality,Georgia,United States,Eliminated Week 4,10,,Eliminated,4.0,0,0,,,,Tony Dovolani,Tony Dovolani,New York,19571216,TonyDovolani,180000,cached
22,Marla Maples,6,,0,,,52,Tony Dovolani,TV Personality,Georgia,United States,Eliminated Week 4,10,,Eliminated,4.0,0,0,,,,Tony Dovolani,Tony Dovolani,New York,19571216,TonyDovolani,180000,cached
22,Marla Maples,7,,0,,,52,Tony Dovolani,TV Personality,Georgia,United States,Eliminated Week 4,10,,Eliminated,4.0,0,0,,,,Tony Dovolani,Tony Dovolani,New York,19571216,TonyDovolani,180000,cached
22,Marla Maples,8,,0,,,52,Tony Dovolani,TV Personality,Georgia,United States,Eliminated Week 4,10,,Eliminated,4.0,0,0,,,,Tony Dovolani,Tony Dovolani,New York,19571216,TonyDovolani,180000,cached
22,Marla Maples,9,,0,,,52,Tony Dovolani,TV Personality,Georgia,United States,Eliminated Week 4,10,,Eliminated,4.0,0,0,,,,Tony Dovolani,Tony Dovolani,New York,19571216,TonyDovolani,180000,cached
22,Marla Maples,10,,0,,,52,Tony Dovolani,TV Personality,Georgia,United States,Eliminated Week 4,10,,Eliminated,4.0,0,0,,,,Tony Dovolani,Tony Dovolani,New York,19571216,TonyDovolani,180000,cached
22,Marla Maples,11,,0,,,52,Tony Dovolani,TV Personality,Georgia,United States,Eliminated Week 4,10,,Eliminated,4.0,0,0,,,,Tony Dovolani,Tony Dovolani,New York,19571216,TonyDovolani,180000,cached
22,Mischa Barton,1,16.0,3,5.333333333333333,0.5773502691896258,30,Artem Chigvintsev,Actor/Actress,,England,Eliminated Week 3,11,,Eliminated,3.0,1,30,0.0675105485232067,-1.1846207846084769,4.0,Artem Chigvintsev,Artem Chigvintsev,Russia,144000000,artemchig,280000,cached
22,Mischa Barton,2,15.0,3,5.0,0.0,30,Artem Chigvintsev,Actor/Actress,,England,Eliminated Week 3,11,,Eliminated,3.0,1,30,0.0635593220338983,-1.550776571740792,5.0,Artem Chigvintsev,Artem Chigvintsev,Russia,144000000,artemchig,280000,cached
22,Mischa Barton,3,18.0,3,6.0,0.0,30,Artem Chigvintsev,Actor/Actress,,England,Eliminated Week 3,11,,Eliminated,3.0,1,30,0.0759493670886076,-1.7989358556563266,7.0,Artem Chigvintsev,Artem Chigvintsev,Russia,144000000,artemchig,280000,cached
22,Mischa Barton,4,,0,,,30,Artem Chigvintsev,Actor/Actress,,England,Eliminated Week 3,11,,Eliminated,3.0,0,0,,,,Artem Chigvintsev,Artem Chigvintsev,Russia,144000000,artemchig,280000,cached
22,Mischa Barton,5,,0,,,30,Artem Chigvintsev,Actor/Actress,,England,Eliminated Week 3,11,,Eliminated,3.0,0,0,,,,Artem Chigvintsev,Artem Chigvintsev,Russia,144000000,artemchig,280000,cached
22,Mischa Barton,6,,0,,,30,Artem Chigvintsev,Actor/Actress,,England,Eliminated Week 3,11,,Eliminated,3.0,0,0,,,,Artem Chigvintsev,Artem Chigvintsev,Russia,144000000,artemchig,280000,cached
22,Mischa Barton,7,,0,,,30,Artem Chigvintsev,Actor/Actress,,England,Eliminated Week 3,11,,Eliminated,3.0,0,0,,,,Artem Chigvintsev,Artem Chigvintsev,Russia,144000000,artemchig,280000,cached
22,Mischa Barton,8,,0,,,30,Artem Chigvintsev,Actor/Actress,,England,Eliminated Week 3,11,,Eliminated,3.0,0,0,,,,Artem Chigvintsev,Artem Chigvintsev,Russia,144000000,artemchig,280000,cached
22,Mischa Barton,9,,0,,,30,Artem Chigvintsev,Actor/Actress,,England,Eliminated Week 3,11,,Eliminated,3.0,0,0,,,,Artem Chigvintsev,Artem Chigvintsev,Russia,144000000,artemchig,280000,cached
22,Mischa Barton,10,,0,,,30,Artem Chigvintsev,Actor/Actress,,England,Eliminated Week 3,11,,Eliminated,3.0,0,0,,,,Artem Chigvintsev,Artem Chigvintsev,Russia,144000000,artemchig,280000,cached
22,Mischa Barton,11,,0,,,30,Artem Chigvintsev,Actor/Actress,,England,Eliminated Week 3,11,,Eliminated,3.0,0,0,,,,Artem Chigvintsev,Artem Chigvintsev,Russia,144000000,artemchig,280000,cached
22,Nyle DiMarco,1,23.0,3,7.666666666666667,0.5773502691896257,26,Peta Murgatroyd,Model,New York,United States,1st Place,1,1.0,Winner,,1,30,0.0970464135021097,1.02667134666068,1.0,Peta Murgatroyd,Peta Murgatroyd,New Zealand,5200000,PetaMurgatroyd,620000,cached
22,Nyle DiMarco,2,20.0,3,6.666666666666667,0.5773502691896257,26,Peta Murgatroyd,Model,New York,United States,1st Place,1,1.0,Winner,,1,30,0.0847457627118644,0.1107697551243418,3.0,Peta Murgatroyd,Peta Murgatroyd,New Zealand,5200000,PetaMurgatroyd,620000,cached
22,Nyle DiMarco,3,25.0,3,8.333333333333334,0.5773502691896255,26,Peta Murgatroyd,Model,New York,United States,1st Place,1,1.0,Winner,,1,30,0.1054852320675105,1.752809295254881,1.0,Peta Murgatroyd,Peta Murgatroyd,New Zealand,5200000,PetaMurgatroyd,620000,cached
22,Nyle DiMarco,4,34.0,4,8.5,0.5773502691896255,26,Peta Murgatroyd,Model,New York,United States,1st Place,1,1.0,Winner,,1,40,0.1065830721003134,0.5268140465549277,3.0,Peta Murgatroyd,Peta Murgatroyd,New Zealand,5200000,PetaMurgatroyd,620000,cached
22,Nyle DiMarco,5,37.0,4,9.25,0.5000000000000001,26,Peta Murgatroyd,Model,New York,United States,1st Place,1,1.0,Winner,,1,40,0.1340579710144927,1.8999999999999997,1.0,Peta Murgatroyd,Peta Murgatroyd,New Zealand,5200000,PetaMurgatroyd,620000,cached
22,Nyle DiMarco,6,25.0,3,8.333333333333334,0.5773502691896255,26,Peta Murgatroyd,Model,New York,United States,1st Place,1,1.0,Winner,,1,30,0.1101321585903083,-0.096673648904566,4.0,Peta Murgatroyd,Peta Murgatroyd,New Zealand,5200000,PetaMurgatroyd,620000,cached
22,Nyle DiMarco,7,28.0,3,9.333333333333334,0.2886751345948127,26,Peta Murgatroyd,Model,New York,United States,1st Place,1,1.0,Winner,,1,30,0.1308411214953271,1.386750490563073,1.0,Peta Murgatroyd,Peta Murgatroyd,New Zealand,5200000,PetaMurgatroyd,620000,cached
22,Nyle DiMarco,8,29.0,3,9.666666666666666,0.5773502691896258,26,Peta Murgatroyd,Model,New York,United States,1st Place,1,1.0,Winner,,1,30,0.1715976331360946,0.4703604341917979,2.0,Peta Murgatroyd,Peta Murgatroyd,New Zealand,5200000,PetaMurgatroyd,620000,cached
22,Nyle DiMarco,9,28.5,3,9.5,0.0,26,Peta Murgatroyd,Model,New York,United States,1st Place,1,1.0,Winner,,1,30,0.1986062717770035,-0.215665546406876,3.0,Peta Murgatroyd,Peta Murgatroyd,New Zealand,5200000,PetaMurgatroyd,620000,cached
22,Nyle DiMarco,10,28.9998,3,9.6666,0.0,26,Peta Murgatroyd,Model,New York,United States,1st Place,1,1.0,Winner,,1,30,0.3333325670462853,-0.0001224683632593,2.0,Peta Murgatroyd,Peta Murgatroyd,New Zealand,5200000,PetaMurgatroyd,620000,cached
22,Nyle DiMarco,11,,0,,,26,Peta Murgatroyd,Model,New York,United States,1st Place,1,1.0,Winner,,0,0,,,,Peta Murgatroyd,Peta Murgatroyd,New Zealand,5200000,PetaMurgatroyd,620000,cached
22,Paige VanZant,1,21.0,3,7.0,0.0,22,Mark Ballas,Athlete,Oregon,United States,2nd Place,2,2.0,Finalist,,1,30,0.0886075949367088,0.3948735948694923,2.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
22,Paige VanZant,2,24.0,3,8.0,0.0,22,Mark Ballas,Athlete,Oregon,United States,2nd Place,2,2.0,Finalist,,1,30,0.1016949152542373,1.4400068166164488,1.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
22,Paige VanZant,3,23.0,3,7.666666666666667,0.5773502691896257,22,Mark Ballas,Athlete,Oregon,United States,2nd Place,2,2.0,Finalist,,1,30,0.0970464135021097,0.7380249664231074,3.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
22,Paige VanZant,4,36.0,4,9.0,0.0,22,Mark Ballas,Athlete,Oregon,United States,2nd Place,2,2.0,Finalist,,1,40,0.1128526645768025,1.028541709940573,1.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
22,Paige VanZant,5,31.0,4,7.75,0.5,22,Mark Ballas,Athlete,Oregon,United States,2nd Place,2,2.0,Finalist,,1,40,0.1123188405797101,0.0999999999999996,4.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
22,Paige VanZant,6,28.0,3,9.333333333333334,0.5773502691896258,22,Mark Ballas,Athlete,Oregon,United States,2nd Place,2,2.0,Finalist,,1,30,0.1233480176211453,1.2084206113070797,2.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
22,Paige VanZant,7,27.5,3,9.166666666666666,0.2886751345948131,22,Mark Ballas,Athlete,Oregon,United States,2nd Place,2,2.0,Finalist,,1,30,0.1285046728971962,0.8320502943378437,2.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
22,Paige VanZant,8,28.0,3,9.333333333333334,0.5773502691896258,22,Mark Ballas,Athlete,Oregon,United States,2nd Place,2,2.0,Finalist,,1,30,0.165680473372781,-0.0940720868383604,3.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
22,Paige VanZant,9,29.5,3,9.833333333333334,0.2886751345948127,22,Mark Ballas,Athlete,Oregon,United States,2nd Place,2,2.0,Finalist,,1,30,0.205574912891986,0.862662185627508,2.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
22,Paige VanZant,10,29.666600000000003,3,9.888866666666669,0.192488579747821,22,Mark Ballas,Athlete,Oregon,United States,2nd Place,2,2.0,Finalist,,1,30,0.340996970101012,1.2248061009808882,1.0,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
22,Paige VanZant,11,,0,,,22,Mark Ballas,Athlete,Oregon,United States,2nd Place,2,2.0,Finalist,,0,0,,,,Mark Ballas,Mark Ballas,Texas,30503301,MarkBallas,650000,cached
22,Von Miller,1,21.0,3,7.0,1.0,27,Witney Carson,Athlete,Texas,United States,Eliminated Week 7,7,,Eliminated,7.0,1,30,0.0886075949367088,0.3948735948694923,2.0,Witney Carson,Witney Carson,Utah,3417734,WitneyCarson,520000,cached
22,Von Miller,2,20.0,3,6.666666666666667,0.5773502691896257,27,Witney Carson,Athlete,Texas,United States,Eliminated Week 7,7,,Eliminated,7.0,1,30,0.0847457627118644,0.1107697551243418,3.0,Witney Carson,Witney Carson,Utah,3417734,WitneyCarson,520000,cached
22,Von Miller,3,20.0,3,6.666666666666667,0.5773502691896257,27,Witney Carson,Athlete,Texas,United States,Eliminated Week 7,7,,Eliminated,7.0,1,30,0.0843881856540084,-0.784151526824553,6.0,Witney Carson,Witney Carson,Utah,3417734,WitneyCarson,520000,cached
22,Von Miller,4,32.0,4,8.0,0.0,27,Witney Carson,Athlete,Texas,United States,Eliminated Week 7,7,,Eliminated,7.0,1,40,0.1003134796238244,0.0250863831692826,4.0,Witney Carson,Witney Carson,Utah,3417734,WitneyCarson,520000,cached
22,Von Miller,5,29.0,4,7.25,0.4999999999999999,27,Witney Carson,Athlete,Texas,United States,Eliminated Week 7,7,,Eliminated,7.0,1,40,0.1050724637681159,-0.5000000000000003,6.0,Witney Carson,Witney Carson,Utah,3417734,WitneyCarson,520000,cached
22,Von Miller,6,24.0,3,8.0,0.0,27,Witney Carson,Athlete,Texas,United States,Eliminated Week 7,7,,Eliminated,7.0,1,30,0.105726872246696,-0.5317050689751146,5.0,Witney Carson,Witney Carson,Utah,3417734,WitneyCarson,520000,cached
22,Von Miller,7,26.0,3,8.666666666666666,0.2886751345948131,27,Witney Carson,Athlete,Texas,United States,Eliminated Week 7,7,,Eliminated,7.0,1,30,0.1214953271028037,-0.8320502943378437,3.0,Witney Carson,Witney Carson,Utah,3417734,WitneyCarson,520000,cached
22,Von Miller,8,,0,,,27,Witney Carson,Athlete,Texas,United States,Eliminated Week 7,7,,Eliminated,7.0,0,0,,,,Witney Carson,Witney Carson,Utah,3417734,WitneyCarson,520000,cached
22,Von Miller,9,,0,,,27,Witney Carson,Athlete,Texas,United States,Eliminated Week 7,7,,Eliminated,7.0,0,0,,,,Witney Carson,Witney Carson,Utah,3417734,WitneyCarson,520000,cached
22,Von Miller,10,,0,,,27,Witney Carson,Athlete,Texas,United States,Eliminated Week 7,7,,Eliminated,7.0,0,0,,,,Witney Carson,Witney Carson,Utah,3417734,WitneyCarson,520000,cached
22,Von Miller,11,,0,,,27,Witney Carson,Athlete,Texas,United States,Eliminated Week 7,7,,Eliminated,7.0,0,0,,,,Witney Carson,Witney Carson,Utah,3417734,WitneyCarson,520000,cached
22,Wanya Morris,1,23.0,3,7.666666666666667,0.5773502691896257,42,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.0970464135021097,1.02667134666068,1.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
22,Wanya Morris,2,24.0,3,8.0,0.0,42,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.1016949152542373,1.4400068166164488,1.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
22,Wanya Morris,3,24.0,3,8.0,0.0,42,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.1012658227848101,1.2454171308389943,2.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
22,Wanya Morris,4,35.0,4,8.75,0.5000000000000001,42,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,Eliminated Week 9,4,,Eliminated,9.0,1,40,0.109717868338558,0.7776778782477503,2.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
22,Wanya Morris,5,30.0,4,7.5,0.5773502691896257,42,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,Eliminated Week 9,4,,Eliminated,9.0,1,40,0.108695652173913,-0.2000000000000003,5.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
22,Wanya Morris,6,29.0,3,9.666666666666666,0.5773502691896258,42,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.1277533039647577,1.6434520313776284,1.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
22,Wanya Morris,7,27.5,3,9.166666666666666,0.2886751345948131,42,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.1285046728971962,0.8320502943378437,2.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
22,Wanya Morris,8,25.0,3,8.333333333333334,0.5773502691896255,42,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.1479289940828402,-1.7873696499288354,5.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
22,Wanya Morris,9,30.0,3,10.0,0.0,42,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,Eliminated Week 9,4,,Eliminated,9.0,1,30,0.2090592334494773,1.4018260516447,1.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
22,Wanya Morris,10,,0,,,42,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,Eliminated Week 9,4,,Eliminated,9.0,0,0,,,,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
22,Wanya Morris,11,,0,,,42,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,Eliminated Week 9,4,,Eliminated,9.0,0,0,,,,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
23,Amber Rose,1,24.0,4,6.0,0.0,32,Maksim Chmerkoskiy,Model,Pennsylvania,United States,Eliminated Week 6,9,,Eliminated,6.0,1,40,0.0727272727272727,-0.4463877155790981,5.0,Maksim Chmerkoskiy,Maksim Chmerkoskiy,Ukraine,37000000,MaksimC,520000,cached
23,Amber Rose,2,24.0,4,6.0,0.0,32,Maksim Chmerkoskiy,Model,Pennsylvania,United States,Eliminated Week 6,9,,Eliminated,6.0,1,40,0.0681818181818181,-1.0439915019437611,8.0,Maksim Chmerkoskiy,Maksim Chmerkoskiy,Ukraine,37000000,MaksimC,520000,cached
23,Amber Rose,3,25.0,4,6.25,0.4999999999999999,32,Maksim Chmerkoskiy,Model,Pennsylvania,United States,Eliminated Week 6,9,,Eliminated,6.0,1,40,0.0769230769230769,-0.7184026689225972,7.0,Maksim Chmerkoskiy,Maksim Chmerkoskiy,Ukraine,37000000,MaksimC,520000,cached
23,Amber Rose,4,24.0,3,8.0,0.0,32,Maksim Chmerkoskiy,Model,Pennsylvania,United States,Eliminated Week 6,9,,Eliminated,6.0,1,30,0.0919540229885057,0.0886194286901088,4.0,Maksim Chmerkoskiy,Maksim Chmerkoskiy,Ukraine,37000000,MaksimC,520000,cached
23,Amber Rose,5,24.0,3,8.0,0.0,32,Maksim Chmerkoskiy,Model,Pennsylvania,United States,Eliminated Week 6,9,,Eliminated,6.0,1,30,0.1043478260869565,-0.911322376865768,5.0,Maksim Chmerkoskiy,Maksim Chmerkoskiy,Ukraine,37000000,MaksimC,520000,cached
23,Amber Rose,6,28.0,4,7.0,0.0,32,Maksim Chmerkoskiy,Model,Pennsylvania,United States,Eliminated Week 6,9,,Eliminated,6.0,1,40,0.0918032786885245,-1.457673108960643,7.0,Maksim Chmerkoskiy,Maksim Chmerkoskiy,Ukraine,37000000,MaksimC,520000,cached
23,Amber Rose,7,,0,,,32,Maksim Chmerkoskiy,Model,Pennsylvania,United States,Eliminated Week 6,9,,Eliminated,6.0,0,0,,,,Maksim Chmerkoskiy,Maksim Chmerkoskiy,Ukraine,37000000,MaksimC,520000,cached
23,Amber Rose,8,,0,,,32,Maksim Chmerkoskiy,Model,Pennsylvania,United States,Eliminated Week 6,9,,Eliminated,6.0,0,0,,,,Maksim Chmerkoskiy,Maksim Chmerkoskiy,Ukraine,37000000,MaksimC,520000,cached
23,Amber Rose,9,,0,,,32,Maksim Chmerkoskiy,Model,Pennsylvania,United States,Eliminated Week 6,9,,Eliminated,6.0,0,0,,,,Maksim Chmerkoskiy,Maksim Chmerkoskiy,Ukraine,37000000,MaksimC,520000,cached
23,Amber Rose,10,,0,,,32,Maksim Chmerkoskiy,Model,Pennsylvania,United States,Eliminated Week 6,9,,Eliminated,6.0,0,0,,,,Maksim Chmerkoskiy,Maksim Chmerkoskiy,Ukraine,37000000,MaksimC,520000,cached
23,Amber Rose,11,,0,,,32,Maksim Chmerkoskiy,Model,Pennsylvania,United States,Eliminated Week 6,9,,Eliminated,6.0,0,0,,,,Maksim Chmerkoskiy,Maksim Chmerkoskiy,Ukraine,37000000,MaksimC,520000,cached
23,Babyface,1,26.0,4,6.5,0.5773502691896257,57,Allison Holker,Singer/Rapper,Indiana,United States,Eliminated Week 4,11,,Eliminated,4.0,1,40,0.0787878787878787,0.1983945402573775,3.0,Allison Holker,Allison Holker,Minnesota,5737915,Aborson_Holker,450000,cached
23,Babyface,2,30.0,4,7.5,0.5773502691896257,57,Allison Holker,Singer/Rapper,Indiana,United States,Eliminated Week 4,11,,Eliminated,4.0,1,40,0.0852272727272727,0.9917919268465732,3.0,Allison Holker,Allison Holker,Minnesota,5737915,Aborson_Holker,450000,cached
23,Babyface,3,25.0,4,6.25,0.4999999999999999,57,Allison Holker,Singer/Rapper,Indiana,United States,Eliminated Week 4,11,,Eliminated,4.0,1,40,0.0769230769230769,-0.7184026689225972,7.0,Allison Holker,Allison Holker,Minnesota,5737915,Aborson_Holker,450000,cached
23,Babyface,4,18.0,3,6.0,0.0,57,Allison Holker,Singer/Rapper,Indiana,United States,Eliminated Week 4,11,,Eliminated,4.0,1,30,0.0689655172413793,-1.861008002492282,8.0,Allison Holker,Allison Holker,Minnesota,5737915,Aborson_Holker,450000,cached
23,Babyface,5,,0,,,57,Allison Holker,Singer/Rapper,Indiana,United States,Eliminated Week 4,11,,Eliminated,4.0,0,0,,,,Allison Holker,Allison Holker,Minnesota,5737915,Aborson_Holker,450000,cached
23,Babyface,6,,0,,,57,Allison Holker,Singer/Rapper,Indiana,United States,Eliminated Week 4,11,,Eliminated,4.0,0,0,,,,Allison Holker,Allison Holker,Minnesota,5737915,Aborson_Holker,450000,cached
23,Babyface,7,,0,,,57,Allison Holker,Singer/Rapper,Indiana,United States,Eliminated Week 4,11,,Eliminated,4.0,0,0,,,,Allison Holker,Allison Holker,Minnesota,5737915,Aborson_Holker,450000,cached
23,Babyface,8,,0,,,57,Allison Holker,Singer/Rapper,Indiana,United States,Eliminated Week 4,11,,Eliminated,4.0,0,0,,,,Allison Holker,Allison Holker,Minnesota,5737915,Aborson_Holker,450000,cached
23,Babyface,9,,0,,,57,Allison Holker,Singer/Rapper,Indiana,United States,Eliminated Week 4,11,,Eliminated,4.0,0,0,,,,Allison Holker,Allison Holker,Minnesota,5737915,Aborson_Holker,450000,cached
23,Babyface,10,,0,,,57,Allison Holker,Singer/Rapper,Indiana,United States,Eliminated Week 4,11,,Eliminated,4.0,0,0,,,,Allison Holker,Allison Holker,Minnesota,5737915,Aborson_Holker,450000,cached
23,Babyface,11,,0,,,57,Allison Holker,Singer/Rapper,Indiana,United States,Eliminated Week 4,11,,Eliminated,4.0,0,0,,,,Allison Holker,Allison Holker,Minnesota,5737915,Aborson_Holker,450000,cached
23,Calvin Johnson Jr.,1,26.0,4,6.5,0.5773502691896257,30,Lindsay Arnold,Athlete,Georgia,United States,3rd Place,3,3.0,Finalist,,1,40,0.0787878787878787,0.1983945402573775,3.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
23,Calvin Johnson Jr.,2,28.0,4,7.0,0.0,30,Lindsay Arnold,Athlete,Georgia,United States,3rd Place,3,3.0,Finalist,,1,40,0.0795454545454545,0.3131974505831285,5.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
23,Calvin Johnson Jr.,3,32.0,4,8.0,0.0,30,Lindsay Arnold,Athlete,Georgia,United States,3rd Place,3,3.0,Finalist,,1,40,0.0984615384615384,1.6954302986573306,1.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
23,Calvin Johnson Jr.,4,23.0,3,7.666666666666667,0.5773502691896257,30,Lindsay Arnold,Athlete,Georgia,United States,3rd Place,3,3.0,Finalist,,1,30,0.0881226053639846,-0.2363184765069562,5.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
23,Calvin Johnson Jr.,5,24.0,3,8.0,0.0,30,Lindsay Arnold,Athlete,Georgia,United States,3rd Place,3,3.0,Finalist,,1,30,0.1043478260869565,-0.911322376865768,5.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
23,Calvin Johnson Jr.,6,37.0,4,9.25,0.5000000000000001,30,Lindsay Arnold,Athlete,Georgia,United States,3rd Place,3,3.0,Finalist,,1,40,0.121311475409836,0.7700914537905296,3.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
23,Calvin Johnson Jr.,7,37.0,4,9.25,0.2886751345948128,30,Lindsay Arnold,Athlete,Georgia,United States,3rd Place,3,3.0,Finalist,,1,40,0.1343012704174228,1.5041441184064586,1.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
23,Calvin Johnson Jr.,8,30.0,3,10.0,0.0,30,Lindsay Arnold,Athlete,Georgia,United States,3rd Place,3,3.0,Finalist,,1,30,0.1492538798546068,0.3061961406238214,3.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
23,Calvin Johnson Jr.,9,37.0,4,9.25,0.4999999999999998,30,Lindsay Arnold,Athlete,Georgia,United States,3rd Place,3,3.0,Finalist,,1,40,0.1629955947136563,-0.4975185951049959,3.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
23,Calvin Johnson Jr.,10,28.0,3,9.333333333333334,0.2886751345948127,30,Lindsay Arnold,Athlete,Georgia,United States,3rd Place,3,3.0,Finalist,,1,30,0.1911262798634812,-1.7371980724307594,4.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
23,Calvin Johnson Jr.,11,38.3331,4,9.583275,0.1666500000000006,30,Lindsay Arnold,Athlete,Georgia,United States,3rd Place,3,3.0,Finalist,,1,40,0.2519161626669803,0.1929830616317955,3.0,Lindsay Arnold,Lindsay Arnold,Utah,3417734,lindsayarnold,380000,cached
23,Jake T. Austin,1,22.0,4,5.5,0.5773502691896257,21,Jenna Johnson,Actor/Actress,New York,United States,Eliminated Week 2,13,,Eliminated,2.0,1,40,0.0666666666666666,-1.0911699714155738,6.0,Jenna Johnson,Jenna Johnson,Utah,3417734,jennajohnson,680000,cached
23,Jake T. Austin,2,24.0,4,6.0,0.0,21,Jenna Johnson,Actor/Actress,New York,United States,Eliminated Week 2,13,,Eliminated,2.0,1,40,0.0681818181818181,-1.0439915019437611,8.0,Jenna Johnson,Jenna Johnson,Utah,3417734,jennajohnson,680000,cached
23,Jake T. Austin,3,,0,,,21,Jenna Johnson,Actor/Actress,New York,United States,Eliminated Week 2,13,,Eliminated,2.0,0,0,,,,Jenna Johnson,Jenna Johnson,Utah,3417734,jennajohnson,680000,cached
