Season,Celebrity,Week,Total_Score,Num_Judges,Avg_Score,Std_Score,Age,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,results,placement,Final_Rank,Final_Status,Elim_Week,Active,Max_Possible_Score,Percent_Score,Standardized_Score,Week_Rank
20,Nastia Liukin,11,,0,,,25,Derek Hough,Athlete,,Russia,Eliminated Week 9,4,,Eliminated,9.0,0,0,,,
20,Noah Galloway,1,26.0,4,6.5,0.5773502691896257,33,Sharna Burgess,Motivational Speaker,Alabama,United States,3rd Place,3,3.0,Finalist,,1,40,0.08176100628930817,-0.16293763397807054,5.0
20,Noah Galloway,2,27.0,4,6.75,0.4999999999999999,33,Sharna Burgess,Motivational Speaker,Alabama,United States,3rd Place,3,3.0,Finalist,,1,40,0.07780979827089338,-0.567425768215166,5.0
20,Noah Galloway,3,30.0,4,7.5,0.5773502691896258,33,Sharna Burgess,Motivational Speaker,Alabama,United States,3rd Place,3,3.0,Finalist,,1,40,0.09584664536741214,0.3514317480027576,4.0
20,Noah Galloway,4,32.0,4,8.0,0.0,33,Sharna Burgess,Motivational Speaker,Alabama,United States,3rd Place,3,3.0,Finalist,,1,40,0.09846153846153846,-0.13948208816291766,5.0
20,Noah Galloway,5,28.0,4,7.0,0.0,33,Sharna Burgess,Motivational Speaker,Alabama,United States,3rd Place,3,3.0,Finalist,,1,40,0.0989399293286219,-0.6309472632853115,4.0
20,Noah Galloway,6,34.0,4,8.5,0.40824829046386285,33,Sharna Burgess,Motivational Speaker,Alabama,United States,3rd Place,3,3.0,Finalist,,1,40,0.12014134275618374,-0.9467292624062575,5.0
20,Noah Galloway,7,38.0,4,9.5,0.816496580927726,33,Sharna Burgess,Motivational Speaker,Alabama,United States,3rd Place,3,3.0,Finalist,,1,40,0.14960629921259844,0.47961646018645926,3.0
20,Noah Galloway,8,31.5,4,7.875,0.25000000000000006,33,Sharna Burgess,Motivational Speaker,Alabama,United States,3rd Place,3,3.0,Finalist,,1,40,0.14893617021276595,-0.9855064797264064,5.0
20,Noah Galloway,9,38.0,4,9.5,0.0,33,Sharna Burgess,Motivational Speaker,Alabama,United States,3rd Place,3,3.0,Finalist,,1,40,0.24203821656050956,-1.507556722888818,3.0
20,Noah Galloway,10,36.0,4,9.0,0.0,33,Sharna Burgess,Motivational Speaker,Alabama,United States,3rd Place,3,3.0,Finalist,,1,40,0.3103448275862069,-1.4142135623730938,2.0
20,Noah Galloway,11,,0,,,33,Sharna Burgess,Motivational Speaker,Alabama,United States,3rd Place,3,3.0,Finalist,,0,0,,,
20,Patti LaBelle,1,25.0,4,6.25,0.4999999999999999,70,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,Eliminated Week 6,8,,Eliminated,6.0,1,40,0.07861635220125786,-0.4888129019342116,6.0
20,Patti LaBelle,2,28.0,4,7.0,0.0,70,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,Eliminated Week 6,8,,Eliminated,6.0,1,40,0.08069164265129683,-0.27137754132029696,4.0
20,Patti LaBelle,3,22.0,4,5.5,0.5773502691896257,70,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,Eliminated Week 6,8,,Eliminated,6.0,1,40,0.07028753993610223,-1.4677443593056332,9.0
20,Patti LaBelle,4,30.0,4,7.5,0.5773502691896257,70,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,Eliminated Week 6,8,,Eliminated,6.0,1,40,0.09230769230769231,-0.6974104408145884,6.0
20,Patti LaBelle,5,27.0,4,6.75,0.4999999999999999,70,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,Eliminated Week 6,8,,Eliminated,6.0,1,40,0.09540636042402827,-0.8141255010133053,5.0
20,Patti LaBelle,6,34.0,4,8.5,0.408248290463863,70,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,Eliminated Week 6,8,,Eliminated,6.0,1,40,0.12014134275618374,-0.9467292624062575,5.0
20,Patti LaBelle,7,,0,,,70,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,Eliminated Week 6,8,,Eliminated,6.0,0,0,,,
20,Patti LaBelle,8,,0,,,70,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,Eliminated Week 6,8,,Eliminated,6.0,0,0,,,
20,Patti LaBelle,9,,0,,,70,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,Eliminated Week 6,8,,Eliminated,6.0,0,0,,,
20,Patti LaBelle,10,,0,,,70,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,Eliminated Week 6,8,,Eliminated,6.0,0,0,,,
20,Patti LaBelle,11,,0,,,70,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,Eliminated Week 6,8,,Eliminated,6.0,0,0,,,
20,Redfoo,1,22.0,4,5.5,0.5773502691896257,39,Emma Slater,Singer/Rapper,California,United States,Eliminated Week 2,12,,Eliminated,2.0,1,40,0.06918238993710692,-1.466438705802635,7.0
20,Redfoo,2,31.0,4,7.75,0.4999999999999999,39,Emma Slater,Singer/Rapper,California,United States,Eliminated Week 2,12,,Eliminated,2.0,1,40,0.0893371757925072,0.61676713936431,3.0
20,Redfoo,3,,0,,,39,Emma Slater,Singer/Rapper,California,United States,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
20,Redfoo,4,,0,,,39,Emma Slater,Singer/Rapper,California,United States,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
20,Redfoo,5,,0,,,39,Emma Slater,Singer/Rapper,California,United States,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
20,Redfoo,6,,0,,,39,Emma Slater,Singer/Rapper,California,United States,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
20,Redfoo,7,,0,,,39,Emma Slater,Singer/Rapper,California,United States,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
20,Redfoo,8,,0,,,39,Emma Slater,Singer/Rapper,California,United States,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
20,Redfoo,9,,0,,,39,Emma Slater,Singer/Rapper,California,United States,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
20,Redfoo,10,,0,,,39,Emma Slater,Singer/Rapper,California,United States,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
20,Redfoo,11,,0,,,39,Emma Slater,Singer/Rapper,California,United States,Eliminated Week 2,12,,Eliminated,2.0,0,0,,,
20,Riker Lynch,1,31.0,4,7.75,0.4999999999999999,23,Allison Holker,Actor/Actress,Colorado,United States,2nd Place,2,2.0,Finalist,,1,40,0.09748427672955975,1.466438705802635,2.0
20,Riker Lynch,2,32.0,4,8.0,0.0,23,Allison Holker,Actor/Actress,Colorado,United States,2nd Place,2,2.0,Finalist,,1,40,0.09221902017291066,0.9128153662591791,2.0
20,Riker Lynch,3,34.0,4,8.5,0.9999999999999998,23,Allison Holker,Actor/Actress,Colorado,United States,2nd Place,2,2.0,Finalist,,1,40,0.10862619808306709,1.2610198016569532,1.0
20,Riker Lynch,4,34.0,4,8.5,0.5773502691896255,23,Allison Holker,Actor/Actress,Colorado,United States,2nd Place,2,2.0,Finalist,,1,40,0.10461538461538461,0.418446264488753,4.0
20,Riker Lynch,5,38.0,4,9.5,0.5773502691896257,23,Allison Holker,Actor/Actress,Colorado,United States,2nd Place,2,2.0,Finalist,,1,40,0.13427561837455831,1.2008351139946258,2.0
20,Riker Lynch,6,38.0,4,9.5,0.7071067811865475,23,Allison Holker,Actor/Actress,Colorado,United States,2nd Place,2,2.0,Finalist,,1,40,0.13427561837455831,1.807392228230128,1.0
20,Riker Lynch,7,37.0,4,9.25,0.5000000000000001,23,Allison Holker,Actor/Actress,Colorado,United States,2nd Place,2,2.0,Finalist,,1,40,0.14566929133858267,0.1998401917443582,4.0
20,Riker Lynch,8,39.0,4,9.75,0.5000000000000001,23,Allison Holker,Actor/Actress,Colorado,United States,2nd Place,2,2.0,Finalist,,1,40,0.18439716312056736,0.9855064797264064,2.0
20,Riker Lynch,9,40.0,4,10.0,0.0,23,Allison Holker,Actor/Actress,Colorado,United States,2nd Place,2,2.0,Finalist,,1,40,0.25477707006369427,0.9045340337332909,1.0
20,Riker Lynch,10,40.0,4,10.0,0.0,23,Allison Holker,Actor/Actress,Colorado,United States,2nd Place,2,2.0,Finalist,,1,40,0.3448275862068966,0.7071067811865488,1.0
20,Riker Lynch,11,,0,,,23,Allison Holker,Actor/Actress,Colorado,United States,2nd Place,2,2.0,Finalist,,0,0,,,
20,Robert Herjavec,1,28.0,4,7.0,0.0,52,Kym Johnson,Entrepreneur,,Croatia,Eliminated Week 8,6,,Eliminated,8.0,1,40,0.0880503144654088,0.4888129019342116,4.0
20,Robert Herjavec,2,28.0,4,7.0,0.0,52,Kym Johnson,Entrepreneur,,Croatia,Eliminated Week 8,6,,Eliminated,8.0,1,40,0.08069164265129683,-0.27137754132029696,4.0
20,Robert Herjavec,3,29.0,4,7.25,0.5,52,Kym Johnson,Entrepreneur,,Croatia,Eliminated Week 8,6,,Eliminated,8.0,1,40,0.0926517571884984,0.12403473458920876,5.0
20,Robert Herjavec,4,34.0,4,8.5,0.5773502691896257,52,Kym Johnson,Entrepreneur,,Croatia,Eliminated Week 8,6,,Eliminated,8.0,1,40,0.10461538461538461,0.418446264488753,4.0
20,Robert Herjavec,5,24.0,4,6.0,0.0,52,Kym Johnson,Entrepreneur,,Croatia,Eliminated Week 8,6,,Eliminated,8.0,1,40,0.08480565371024736,-1.3636602141972864,6.0
20,Robert Herjavec,6,33.5,4,8.375,0.24999999999999983,52,Kym Johnson,Entrepreneur,,Croatia,Eliminated Week 8,6,,Eliminated,8.0,1,40,0.11837455830388692,-1.2909944487358056,6.0
20,Robert Herjavec,7,31.0,4,7.75,0.4999999999999999,52,Kym Johnson,Entrepreneur,,Croatia,Eliminated Week 8,6,,Eliminated,8.0,1,40,0.1220472440944882,-1.4788174189082481,5.0
20,Robert Herjavec,8,31.0,4,7.75,0.5,52,Kym Johnson,Entrepreneur,,Croatia,Eliminated Week 8,6,,Eliminated,8.0,1,40,0.14657210401891252,-1.1169073436899273,6.0
20,Robert Herjavec,9,,0,,,52,Kym Johnson,Entrepreneur,,Croatia,Eliminated Week 8,6,,Eliminated,8.0,0,0,,,
20,Robert Herjavec,10,,0,,,52,Kym Johnson,Entrepreneur,,Croatia,Eliminated Week 8,6,,Eliminated,8.0,0,0,,,
20,Robert Herjavec,11,,0,,,52,Kym Johnson,Entrepreneur,,Croatia,Eliminated Week 8,6,,Eliminated,8.0,0,0,,,
20,Rumer Willis,1,32.0,4,8.0,0.0,26,Valentin Chmerkovskiy,Actor/Actress,Kentucky,United States,1st Place,1,1.0,Winner,,1,40,0.10062893081761007,1.7923139737587759,1.0
20,Rumer Willis,2,32.0,4,8.0,0.0,26,Valentin Chmerkovskiy,Actor/Actress,Kentucky,United States,1st Place,1,1.0,Winner,,1,40,0.09221902017291066,0.9128153662591791,2.0
20,Rumer Willis,3,33.0,4,8.25,0.5000000000000001,26,Valentin Chmerkovskiy,Actor/Actress,Kentucky,United States,1st Place,1,1.0,Winner,,1,40,0.10543130990415335,1.0336227882434041,2.0
20,Rumer Willis,4,35.0,4,8.75,0.5000000000000001,26,Valentin Chmerkovskiy,Actor/Actress,Kentucky,United States,1st Place,1,1.0,Winner,,1,40,0.1076923076923077,0.6974104408145884,3.0
20,Rumer Willis,5,39.0,4,9.75,0.5000000000000001,26,Valentin Chmerkovskiy,Actor/Actress,Kentucky,United States,1st Place,1,1.0,Winner,,1,40,0.13780918727915195,1.3840133517226196,1.0
20,Rumer Willis,6,35.5,4,8.875,0.4787135538781691,26,Valentin Chmerkovskiy,Actor/Actress,Kentucky,United States,1st Place,1,1.0,Winner,,1,40,0.1254416961130742,0.08606629658238704,3.0
20,Rumer Willis,7,37.0,4,9.25,0.5000000000000001,26,Valentin Chmerkovskiy,Actor/Actress,Kentucky,United States,1st Place,1,1.0,Winner,,1,40,0.14566929133858267,0.1998401917443582,4.0
20,Rumer Willis,8,40.0,4,10.0,0.0,26,Valentin Chmerkovskiy,Actor/Actress,Kentucky,United States,1st Place,1,1.0,Winner,,1,40,0.18912529550827423,1.248308207653448,1.0
20,Rumer Willis,9,39.0,4,9.75,0.28867513459481287,26,Valentin Chmerkovskiy,Actor/Actress,Kentucky,United States,1st Place,1,1.0,Winner,,1,40,0.2484076433121019,-0.30151134457776363,2.0
20,Rumer Willis,10,40.0,4,10.0,0.0,26,Valentin Chmerkovskiy,Actor/Actress,Kentucky,United States,1st Place,1,1.0,Winner,,1,40,0.3448275862068966,0.7071067811865488,1.0
20,Rumer Willis,11,,0,,,26,Valentin Chmerkovskiy,Actor/Actress,Kentucky,United States,1st Place,1,1.0,Winner,,0,0,,,
20,Suzanne Somers,1,25.0,4,6.25,0.5,68,Tony Dovolani,Actor/Actress,California,United States,Eliminated Week 5,9,,Eliminated,5.0,1,40,0.07861635220125786,-0.4888129019342116,6.0
20,Suzanne Somers,2,28.0,4,7.0,0.0,68,Tony Dovolani,Actor/Actress,California,United States,Eliminated Week 5,9,,Eliminated,5.0,1,40,0.08069164265129683,-0.27137754132029696,4.0
20,Suzanne Somers,3,25.0,4,6.25,0.5,68,Tony Dovolani,Actor/Actress,California,United States,Eliminated Week 5,9,,Eliminated,5.0,1,40,0.07987220447284345,-0.7855533190649867,7.0
20,Suzanne Somers,4,28.0,4,7.0,0.0,68,Tony Dovolani,Actor/Actress,California,United States,Eliminated Week 5,9,,Eliminated,5.0,1,40,0.08615384615384615,-1.255338793466259,7.0
20,Suzanne Somers,5,28.0,4,7.0,0.0,68,Tony Dovolani,Actor/Actress,California,United States,Eliminated Week 5,9,,Eliminated,5.0,1,40,0.0989399293286219,-0.6309472632853115,4.0
20,Suzanne Somers,6,,0,,,68,Tony Dovolani,Actor/Actress,California,United States,Eliminated Week 5,9,,Eliminated,5.0,0,0,,,
20,Suzanne Somers,7,,0,,,68,Tony Dovolani,Actor/Actress,California,United States,Eliminated Week 5,9,,Eliminated,5.0,0,0,,,
20,Suzanne Somers,8,,0,,,68,Tony Dovolani,Actor/Actress,California,United States,Eliminated Week 5,9,,Eliminated,5.0,0,0,,,
20,Suzanne Somers,9,,0,,,68,Tony Dovolani,Actor/Actress,California,United States,Eliminated Week 5,9,,Eliminated,5.0,0,0,,,
20,Suzanne Somers,10,,0,,,68,Tony Dovolani,Actor/Actress,California,United States,Eliminated Week 5,9,,Eliminated,5.0,0,0,,,
20,Suzanne Somers,11,,0,,,68,Tony Dovolani,Actor/Actress,California,United States,Eliminated Week 5,9,,Eliminated,5.0,0,0,,,
20,Willow Shields,1,25.0,4,6.25,0.5,14,Mark Ballas,Actor/Actress,New Mexico,United States,Eliminated Week 7,7,,Eliminated,7.0,1,40,0.07861635220125786,-0.4888129019342116,6.0
20,Willow Shields,2,32.0,4,8.0,0.0,14,Mark Ballas,Actor/Actress,New Mexico,United States,Eliminated Week 7,7,,Eliminated,7.0,1,40,0.09221902017291066,0.9128153662591791,2.0
20,Willow Shields,3,32.0,4,8.0,0.0,14,Mark Ballas,Actor/Actress,New Mexico,United States,Eliminated Week 7,7,,Eliminated,7.0,1,40,0.10223642172523961,0.8062257748298554,3.0
20,Willow Shields,4,39.0,4,9.75,0.5000000000000001,14,Mark Ballas,Actor/Actress,New Mexico,United States,Eliminated Week 7,7,,Eliminated,7.0,1,40,0.12,1.8132671461179297,1.0
20,Willow Shields,5,34.0,4,8.5,0.5773502691896255,14,Mark Ballas,Actor/Actress,New Mexico,United States,Eliminated Week 7,7,,Eliminated,7.0,1,40,0.12014134275618374,0.468122163082651,3.0
20,Willow Shields,6,36.5,4,9.125,0.47871355387816905,14,Mark Ballas,Actor/Actress,New Mexico,United States,Eliminated Week 7,7,,Eliminated,7.0,1,40,0.12897526501766785,0.7745966692414834,2.0
20,Willow Shields,7,39.0,4,9.75,0.5,14,Mark Ballas,Actor/Actress,New Mexico,United States,Eliminated Week 7,7,,Eliminated,7.0,1,40,0.15354330708661418,0.7593927286285603,2.0
20,Willow Shields,8,,0,,,14,Mark Ballas,Actor/Actress,New Mexico,United States,Eliminated Week 7,7,,Eliminated,7.0,0,0,,,
20,Willow Shields,9,,0,,,14,Mark Ballas,Actor/Actress,New Mexico,United States,Eliminated Week 7,7,,Eliminated,7.0,0,0,,,
20,Willow Shields,10,,0,,,14,Mark Ballas,Actor/Actress,New Mexico,United States,Eliminated Week 7,7,,Eliminated,7.0,0,0,,,
20,Willow Shields,11,,0,,,14,Mark Ballas,Actor/Actress,New Mexico,United States,Eliminated Week 7,7,,Eliminated,7.0,0,0,,,
21,Alek Skarlatos,1,22.0,3,7.333333333333333,0.5773502691896257,22,Lindsay Arnold,Military,California,United States,3rd Place,3,3.0,Finalist,,1,30,0.088,0.6440906402680621,3.0
21,Alek Skarlatos,2,22.5,3,7.5,0.5,22,Lindsay Arnold,Military,California,United States,3rd Place,3,3.0,Finalist,,1,30,0.08317929759704251,0.5823856886973098,4.0
21,Alek Skarlatos,3,33.0,4,8.25,0.49999999999999983,22,Lindsay Arnold,Military,California,United States,3rd Place,3,3.0,Finalist,,1,40,0.10819672131147541,0.5348281873006976,2.0
21,Alek Skarlatos,4,24.0,3,8.0,0.0,22,Lindsay Arnold,Military,California,United States,3rd Place,3,3.0,Finalist,,1,30,0.1016949152542373,0.10246310391571163,4.0
21,Alek Skarlatos,5,29.0,4,7.25,0.4999999999999999,22,Lindsay Arnold,Military,California,United States,3rd Place,3,3.0,Finalist,,1,40,0.09634551495016612,-0.9376144618769905,7.0
21,Alek Skarlatos,6,30.0,4,7.5,0.5773502691896258,22,Lindsay Arnold,Military,California,United States,3rd Place,3,3.0,Finalist,,1,40,0.09584664536741214,-0.8572611395410678,5.0
21,Alek Skarlatos,7,26.5,3,8.833333333333334,0.28867513459481314,22,Lindsay Arnold,Military,California,United States,3rd Place,3,3.0,Finalist,,1,30,0.11990950226244344,-1.52127765851133,5.0
21,Alek Skarlatos,8,25.0,3,8.333333333333334,0.5773502691896258,22,Lindsay Arnold,Military,California,United States,3rd Place,3,3.0,Finalist,,1,30,0.12886637793725134,-1.0013440637009545,5.0
21,Alek Skarlatos,9,25.5,3,8.5,0.0,22,Lindsay Arnold,Military,California,United States,3rd Place,3,3.0,Finalist,,1,30,0.15501519756838905,-0.9259451345627464,4.0
21,Alek Skarlatos,10,28.5,3,9.5,0.0,22,Lindsay Arnold,Military,California,United States,3rd Place,3,3.0,Finalist,,1,30,0.24050632911392406,-0.5773502691896257,2.0
21,Alek Skarlatos,11,27.999899999999997,3,9.3333,0.0,22,Lindsay Arnold,Military,California,United States,3rd Place,3,3.0,Finalist,,1,30,0.23728748922668577,-1.7320508075688774,2.0
21,Alexa PenaVega,1,22.0,3,7.333333333333333,0.5773502691896258,27,Mark Ballas,Actor/Actress,Florida,United States,Eliminated Week 9,6,,Eliminated,9.0,1,30,0.088,0.6440906402680621,3.0
21,Alexa PenaVega,2,23.0,3,7.666666666666667,0.28867513459481275,27,Mark Ballas,Actor/Actress,Florida,United States,Eliminated Week 9,6,,Eliminated,9.0,1,30,0.08502772643253234,0.7544541876306057,3.0
21,Alexa PenaVega,3,36.0,4,9.0,0.0,27,Mark Ballas,Actor/Actress,Florida,United States,Eliminated Week 9,6,,Eliminated,9.0,1,40,0.1180327868852459,1.1766220120615347,1.0
21,Alexa PenaVega,4,21.0,3,7.0,0.0,27,Mark Ballas,Actor/Actress,Florida,United States,Eliminated Week 9,6,,Eliminated,9.0,1,30,0.08898305084745763,-0.6660101754521284,6.0
21,Alexa PenaVega,5,40.0,4,10.0,0.0,27,Mark Ballas,Actor/Actress,Florida,United States,Eliminated Week 9,6,,Eliminated,9.0,1,40,0.132890365448505,1.3829813312685617,1.0
21,Alexa PenaVega,6,30.0,4,7.5,0.5773502691896257,27,Mark Ballas,Actor/Actress,Florida,United States,Eliminated Week 9,6,,Eliminated,9.0,1,40,0.09584664536741214,-0.8572611395410678,5.0
21,Alexa PenaVega,7,27.5,3,9.166666666666666,0.28867513459481275,27,Mark Ballas,Actor/Actress,Florida,United States,Eliminated Week 9,6,,Eliminated,9.0,1,30,0.1244343891402715,-0.1690308509457033,3.0
21,Alexa PenaVega,8,26.9998,3,8.999933333333333,0.5773502691896258,27,Mark Ballas,Actor/Actress,Florida,United States,Eliminated Week 9,6,,Eliminated,9.0,1,30,0.13917465724120795,-0.26356208057916247,4.0
21,Alexa PenaVega,9,30.0,3,10.0,0.0,27,Mark Ballas,Actor/Actress,Florida,United States,Eliminated Week 9,6,,Eliminated,9.0,1,30,0.182370820668693,1.2480130074541351,1.0
21,Alexa PenaVega,10,,0,,,27,Mark Ballas,Actor/Actress,Florida,United States,Eliminated Week 9,6,,Eliminated,9.0,0,0,,,
21,Alexa PenaVega,11,,0,,,27,Mark Ballas,Actor/Actress,Florida,United States,Eliminated Week 9,6,,Eliminated,9.0,0,0,,,
21,Andy Grammer,1,21.0,3,7.0,0.0,31,Allison Holker,Singer/Rapper,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,30,0.084,0.4115023535045953,4.0
21,Andy Grammer,2,22.0,3,7.333333333333333,0.28867513459481275,31,Allison Holker,Singer/Rapper,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,30,0.08133086876155268,0.41031718976401377,5.0
21,Andy Grammer,3,29.0,4,7.25,0.5,31,Allison Holker,Singer/Rapper,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,40,0.09508196721311475,-0.32089691238041856,6.0
21,Andy Grammer,4,23.0,3,7.666666666666667,0.5773502691896257,31,Allison Holker,Singer/Rapper,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,30,0.09745762711864407,-0.15369465587356837,5.0
21,Andy Grammer,5,36.0,4,9.0,0.0,31,Allison Holker,Singer/Rapper,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,40,0.11960132890365449,0.5391283155792701,4.0
21,Andy Grammer,6,40.0,4,10.0,0.0,31,Allison Holker,Singer/Rapper,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,40,0.12779552715654952,0.9370063618239575,1.0
21,Andy Grammer,7,28.0,3,9.333333333333334,0.28867513459481314,31,Allison Holker,Singer/Rapper,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,30,0.12669683257918551,0.50709255283711,2.0
21,Andy Grammer,8,23.9998,3,7.999933333333334,0.5773502691896266,31,Allison Holker,Singer/Rapper,California,United States,Eliminated Week 8,7,,Eliminated,8.0,1,30,0.1237106918887378,-1.3703457336271552,6.0
21,Andy Grammer,9,,0,,,31,Allison Holker,Singer/Rapper,California,United States,Eliminated Week 8,7,,Eliminated,8.0,0,0,,,
21,Andy Grammer,10,,0,,,31,Allison Holker,Singer/Rapper,California,United States,Eliminated Week 8,7,,Eliminated,8.0,0,0,,,
21,Andy Grammer,11,,0,,,31,Allison Holker,Singer/Rapper,California,United States,Eliminated Week 8,7,,Eliminated,8.0,0,0,,,
21,Bindi Irwin,1,24.0,3,8.0,0.0,17,Derek Hough,TV Personality,,Australia,1st Place,1,1.0,Winner,,1,30,0.096,1.1092672137949957,1.0
21,Bindi Irwin,2,24.0,3,8.0,0.0,17,Derek Hough,TV Personality,,Australia,1st Place,1,1.0,Winner,,1,30,0.08872458410351201,1.0985911854971975,2.0
21,Bindi Irwin,3,32.0,4,8.0,0.0,17,Derek Hough,TV Personality,,Australia,1st Place,1,1.0,Winner,,1,40,0.10491803278688525,0.32089691238041856,3.0
21,Bindi Irwin,4,28.0,3,9.333333333333334,0.5773502691896255,17,Derek Hough,TV Personality,,Australia,1st Place,1,1.0,Winner,,1,30,0.11864406779661017,1.1270941430728316,1.0
21,Bindi Irwin,5,37.0,4,9.25,0.49999999999999983,17,Derek Hough,TV Personality,,Australia,1st Place,1,1.0,Winner,,1,40,0.12292358803986711,0.750091569501593,3.0
21,Bindi Irwin,6,40.0,4,10.0,0.0,17,Derek Hough,TV Personality,,Australia,1st Place,1,1.0,Winner,,1,40,0.12779552715654952,0.9370063618239575,1.0
21,Bindi Irwin,7,29.0,3,9.666666666666666,0.28867513459481275,17,Derek Hough,TV Personality,,Australia,1st Place,1,1.0,Winner,,1,30,0.13122171945701358,1.8593393604027364,1.0
21,Bindi Irwin,8,28.0,3,9.333333333333334,0.5773502691896258,17,Derek Hough,TV Personality,,Australia,1st Place,1,1.0,Winner,,1,30,0.1443303432897215,0.10543958934703813,3.0
21,Bindi Irwin,9,30.0,3,10.0,0.0,17,Derek Hough,TV Personality,,Australia,1st Place,1,1.0,Winner,,1,30,0.182370820668693,1.2480130074541351,1.0
21,Bindi Irwin,10,31.5,3,10.5,0.0,17,Derek Hough,TV Personality,,Australia,1st Place,1,1.0,Winner,,1,30,0.26582278481012656,0.9622504486493763,1.0
21,Bindi Irwin,11,30.0,3,10.0,0.0,17,Derek Hough,TV Personality,,Australia,1st Place,1,1.0,Winner,,1,30,0.25423750359110475,0.5773502691896257,1.0
21,Carlos PenaVega,1,23.0,3,7.666666666666667,0.5773502691896258,26,Witney Carson,Actor/Actress,Missouri,United States,Eliminated Week 11,4,,Eliminated,11.0,1,30,0.092,0.8766789270315289,2.0
21,Carlos PenaVega,2,22.5,3,7.5,0.0,26,Witney Carson,Actor/Actress,Missouri,United States,Eliminated Week 11,4,,Eliminated,11.0,1,30,0.08317929759704251,0.5823856886973098,4.0
21,Carlos PenaVega,3,31.0,4,7.75,0.4999999999999999,26,Witney Carson,Actor/Actress,Missouri,United States,Eliminated Week 11,4,,Eliminated,11.0,1,40,0.10163934426229508,0.10696563746013951,4.0
21,Carlos PenaVega,4,25.0,3,8.333333333333334,0.5773502691896258,26,Witney Carson,Actor/Actress,Missouri,United States,Eliminated Week 11,4,,Eliminated,11.0,1,30,0.1059322033898305,0.35862086370499163,3.0
21,Carlos PenaVega,5,39.0,4,9.75,0.49999999999999983,26,Witney Carson,Actor/Actress,Missouri,United States,Eliminated Week 11,4,,Eliminated,11.0,1,40,0.12956810631229235,1.1720180773462388,2.0
21,Carlos PenaVega,6,38.0,4,9.5,0.5773502691896257,26,Witney Carson,Actor/Actress,Missouri,United States,Eliminated Week 11,4,,Eliminated,11.0,1,40,0.12140575079872204,0.5781528615509524,3.0
21,Carlos PenaVega,7,28.0,3,9.333333333333334,0.5773502691896258,26,Witney Carson,Actor/Actress,Missouri,United States,Eliminated Week 11,4,,Eliminated,11.0,1,30,0.12669683257918551,0.50709255283711,2.0
21,Carlos PenaVega,8,28.9998,3,9.6666,0.0,26,Witney Carson,Actor/Actress,Missouri,United States,Eliminated Week 11,4,,Eliminated,11.0,1,30,0.14948396747618806,0.47429368811949935,2.0
21,Carlos PenaVega,9,27.0,3,9.0,0.0,26,Witney Carson,Actor/Actress,Missouri,United States,Eliminated Week 11,4,,Eliminated,11.0,1,30,0.1641337386018237,-0.2012924205571192,3.0
21,Carlos PenaVega,10,31.5,3,10.5,0.5,26,Witney Carson,Actor/Actress,Missouri,United States,Eliminated Week 11,4,,Eliminated,11.0,1,30,0.26582278481012656,0.9622504486493763,1.0
21,Carlos PenaVega,11,30.0,3,10.0,0.0,26,Witney Carson,Actor/Actress,Missouri,United States,Eliminated Week 11,4,,Eliminated,11.0,1,30,0.25423750359110475,0.5773502691896257,1.0
21,Chaka Khan,1,13.0,3,4.333333333333333,0.5773502691896257,62,Keo Motsepe,Singer/Rapper,Illinois,United States,Eliminated Week 2,13,,Eliminated,2.0,1,30,0.052,-1.4492039406031392,6.0
21,Chaka Khan,2,15.0,3,5.0,0.0,62,Keo Motsepe,Singer/Rapper,Illinois,United States,Eliminated Week 2,13,,Eliminated,2.0,1,30,0.05545286506469501,-1.9986417953021294,8.0
21,Chaka Khan,3,,0,,,62,Keo Motsepe,Singer/Rapper,Illinois,United States,Eliminated Week 2,13,,Eliminated,2.0,0,0,,,
